lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,demo_watched_date,language,watched_percentage,jnr_sm_id_x,lead_stage,call_done_date,call_status,call_reason,reasons_for_not_interested_in_demo,reasons_for_not_interested_to_consider,reasons_for_not_interested_to_convert,snr_sm_id,jnr_sm_id_y,assigned_date,cycle
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,lead,2022-01-01,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,lead,2022-01-01,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,awareness,2022-01-01,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,consideration,2022-01-02,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,consideration,2022-01-03,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,consideration,2022-01-03,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1023,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,2022-01-01,Telugu,52.0,JNR1002MG,conversion,2022-01-03,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1024,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,2022-01-02,Telugu,53.0,JNR1002MG,lead,2022-01-02,successful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1024,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,2022-01-02,Telugu,53.0,JNR1002MG,lead,2022-01-02,successful,demo_schedule,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1024,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,2022-01-02,Telugu,53.0,JNR1002MG,awareness,2022-01-03,successful,post_demo_followup,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,lead,2022-01-03,unsuccessful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,lead,2022-01-04,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,lead,2022-01-04,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,awareness,2022-01-06,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,awareness,2022-01-07,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,consideration,2022-01-08,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,awareness,2022-01-07,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,consideration,2022-01-08,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1025,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,2022-01-06,English,8.0,JNR1002MG,conversion,2022-01-08,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-01,1
USR1026,18,MALE,Kochi,B.Tech,Business,SEO,2022-01-10,English,10.0,JNR1002MG,lead,2022-01-08,successful,lead_introduction,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1026,18,MALE,Kochi,B.Tech,Business,SEO,2022-01-10,English,10.0,JNR1002MG,lead,2022-01-10,successful,demo_schedule,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1026,18,MALE,Kochi,B.Tech,Business,SEO,2022-01-10,English,10.0,JNR1002MG,awareness,2022-01-10,successful,post_demo_followup,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,lead,2022-01-08,successful,lead_introduction,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,lead,2022-01-09,successful,demo_schedule,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,lead,2022-01-10,successful,demo_not_attended,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,awareness,2022-01-10,successful,post_demo_followup,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,consideration,2022-01-11,successful,interested_for_conversion,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,consideration,2022-01-12,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,consideration,2022-01-11,unsuccessful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1027,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,2022-01-09,English,11.0,JNR1002MG,consideration,2022-01-12,successful,followup_for_conversion,Not Provided,Not Provided,Can't afford,SNR501MG,JNR1002MG,2022-01-08,2
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,2022-01-10,Telugu,50.0,JNR1002MG,lead,2022-01-08,unsuccessful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,2022-01-10,Telugu,50.0,JNR1002MG,lead,2022-01-08,successful,lead_introduction,Not Provided,Wants offline classes,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,2022-01-10,Telugu,50.0,JNR1002MG,lead,2022-01-09,successful,demo_schedule,Not Provided,Wants offline classes,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,2022-01-10,Telugu,50.0,JNR1002MG,awareness,2022-01-10,successful,post_demo_followup,Not Provided,Wants offline classes,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,2022-01-10,Telugu,14.0,JNR1002MG,lead,2022-01-08,successful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,2022-01-10,Telugu,14.0,JNR1002MG,lead,2022-01-10,successful,demo_schedule,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,2022-01-10,Telugu,14.0,JNR1002MG,awareness,2022-01-10,successful,post_demo_followup,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,2022-01-11,Telugu,17.0,JNR1002MG,lead,2022-01-08,unsuccessful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,2022-01-11,Telugu,17.0,JNR1002MG,lead,2022-01-09,successful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,2022-01-11,Telugu,17.0,JNR1002MG,lead,2022-01-10,successful,demo_schedule,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,2022-01-11,Telugu,17.0,JNR1002MG,awareness,2022-01-11,successful,post_demo_followup,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,2022-01-11,Telugu,17.0,JNR1002MG,awareness,2022-01-12,successful,followup_for_consideration,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-01-08,2
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,lead,2022-01-15,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,lead,2022-01-17,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,awareness,2022-01-17,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,awareness,2022-01-18,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,consideration,2022-01-19,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,consideration,2022-01-19,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-17,English,20.0,JNR1002MG,conversion,2022-01-19,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,lead,2022-01-15,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,lead,2022-01-15,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,awareness,2022-01-16,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,lead,2022-01-16,successful,demo_not_attended,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,awareness,2022-01-17,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,consideration,2022-01-17,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,consideration,2022-01-17,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,consideration,2022-01-17,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,2022-01-16,English,23.0,JNR1002MG,conversion,2022-01-17,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,lead,2022-01-17,unsuccessful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,lead,2022-01-18,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,lead,2022-01-19,unsuccessful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,lead,2022-01-20,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,awareness,2022-01-21,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,awareness,2022-01-22,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,consideration,2022-01-22,successful,interested_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,consideration,2022-01-22,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,consideration,2022-01-22,successful,followup_for_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,2022-01-21,English,55.0,JNR1002MG,conversion,2022-01-22,successful,successful_conversion,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,2022-01-19,English,73.0,JNR1002MG,lead,2022-01-17,successful,lead_introduction,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,2022-01-19,English,73.0,JNR1002MG,lead,2022-01-17,successful,demo_schedule,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,2022-01-19,English,73.0,JNR1002MG,awareness,2022-01-19,successful,post_demo_followup,Not Provided,Can't afford,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,2022-01-17,English,26.0,JNR1002MG,lead,2022-01-15,unsuccessful,lead_introduction,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,2022-01-17,English,26.0,JNR1002MG,lead,2022-01-16,successful,lead_introduction,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,2022-01-17,English,26.0,JNR1002MG,lead,2022-01-16,successful,demo_schedule,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,2022-01-17,English,26.0,JNR1002MG,awareness,2022-01-17,successful,post_demo_followup,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,2022-01-17,English,26.0,JNR1002MG,awareness,2022-01-18,successful,followup_for_consideration,Not Provided,No time for student,Not Provided,SNR501MG,JNR1002MG,2022-01-15,3
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,lead,2022-02-19,successful,lead_introduction,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,lead,2022-02-19,successful,demo_schedule,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,awareness,2022-02-21,successful,post_demo_followup,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,awareness,2022-02-21,successful,post_demo_followup,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,awareness,2022-02-23,unsuccessful,followup_for_consideration,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,2022-02-20,English,29.0,JNR1002MG,awareness,2022-02-23,successful,followup_for_consideration,Not Provided,Student not interested in domain,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,lead,2022-02-19,successful,lead_introduction,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,lead,2022-02-21,successful,demo_schedule,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,awareness,2022-02-22,successful,post_demo_followup,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,awareness,2022-02-23,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,awareness,2022-02-23,unsuccessful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,awareness,2022-02-23,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,2022-02-22,English,32.0,JNR1002MG,awareness,2022-02-23,successful,followup_for_consideration,Not Provided,Not Provided,Not Provided,SNR501MG,JNR1002MG,2022-02-19,4
